order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_time_gap,delivery_time_gap_hrs,purchase_to_approval_hours,approval_to_delivery_hours,purchase_to_delivery_hours
Zs311IlbBBTP,rey00LZXCu4Y,delivered,2018-03-17 03:08:01,2018-03-20 03:28:16,2018-04-06 18:51:43,2018-04-16,9 days 05:08:17,221.13805555555555,72.3375,423.3908333333333,495.72833333333335
2GGJLT6AouRI,oxYXKiUSoXEZ,delivered,2018-01-17 00:23:17,2018-01-17 00:37:23,2018-03-12 17:06:53,2018-02-19,-22 days +06:53:07,-521.1147222222222,0.235,1312.4916666666666,1312.7266666666665
5GxvMdCfktP0,r4L4mA8caG2L,delivered,2017-08-17 14:18:05,2017-08-17 14:50:20,2017-08-23 17:23:42,2017-09-11,18 days 06:36:18,438.605,0.5375,146.5561111111111,147.0936111111111
9MUHRiQF57yN,qbrugKkLOEe6,delivered,2017-07-24 16:41:56,2017-07-24 16:55:13,2017-08-15 16:16:06,2017-08-25,9 days 07:43:54,223.73166666666665,0.22138888888888889,527.3480555555556,527.5694444444445
Z9PEgmKqSwlm,MOeTVwzhZwoW,delivered,2017-11-28 19:46:18,2017-12-01 09:30:52,2017-12-21 17:03:51,2017-12-27,5 days 06:56:09,126.93583333333333,61.742777777777775,487.5497222222222,549.2925
4VdbIzTAVMqK,kygpmf5cpVU8,delivered,2018-04-25 16:15:33,2018-04-25 17:12:49,2018-05-07 13:38:46,2018-05-08,0 days 10:21:14,10.35388888888889,0.9544444444444444,284.4325,285.38694444444445
SGgCUTQkOxuf,H5x7871wKvhq,delivered,2017-03-25 09:03:08,2017-03-25 09:15:09,2017-04-17 12:52:42,2017-05-09,21 days 11:07:18,515.1216666666667,0.20027777777777778,555.6258333333334,555.8261111111111
x14muLlf1qBI,egaf1T5uiwsz,delivered,2018-01-03 16:27:07,2018-01-03 16:37:23,2018-01-09 22:15:38,2018-02-01,22 days 01:44:22,529.7394444444444,0.1711111111111111,149.6375,149.8086111111111
LWVaAomCMsBO,5fz7GPTNN0p3,delivered,2018-06-11 14:34:33,2018-06-12 04:35:47,2018-06-21 19:38:20,2018-07-05,13 days 04:21:40,316.3611111111111,14.020555555555555,231.0425,245.06305555555554
vOCM55sZrS6d,osEw3zaljwgI,delivered,2018-04-17 10:11:07,2018-04-17 10:31:19,2018-04-26 18:51:13,2018-05-14,17 days 05:08:47,413.1463888888889,0.33666666666666667,224.33166666666668,224.66833333333335
Ib0qhpt02B6z,Ngx0bbYZbQJm,delivered,2017-10-02 21:37:12,2017-10-04 02:49:23,2017-10-09 20:43:48,2017-10-24,14 days 03:16:12,339.27,29.203055555555554,137.90694444444443,167.10999999999999
vCTZV7gywyka,uK6zNfRLJb43,delivered,2018-04-13 20:41:37,2018-04-13 20:55:31,2018-04-21 15:34:34,2018-05-08,16 days 08:25:26,392.4238888888889,0.23166666666666666,186.65083333333334,186.8825
C8nZQEGkvYeG,fuMa8DxtwwfO,delivered,2017-12-26 02:35:27,2017-12-27 04:08:40,2018-01-05 20:32:44,2018-02-05,30 days 03:27:16,723.4544444444444,25.55361111111111,232.4011111111111,257.95472222222224
1GCl27LefQR1,YhHvSpeFmeSw,delivered,2018-06-29 22:10:48,2018-06-29 22:30:33,2018-07-04 17:12:25,2018-07-13,8 days 06:47:35,198.79305555555555,0.32916666666666666,114.69777777777777,115.02694444444444
wBapN7ZXhghe,b7qFET7xclAR,delivered,2017-07-09 11:27:14,2017-07-09 11:43:23,2017-07-13 21:17:52,2017-08-01,18 days 02:42:08,434.70222222222225,0.26916666666666667,105.57472222222222,105.84388888888888
eJocPNM7CfnN,AYsIvoEWiLM4,delivered,2018-08-01 14:22:28,2018-08-01 14:35:07,2018-08-08 21:51:51,2018-08-21,12 days 02:08:09,290.1358333333333,0.21083333333333334,175.2788888888889,175.48972222222224
0vWW27PgTMVz,J9sERtBH3HB0,delivered,2017-08-19 00:39:15,2017-08-19 00:55:18,2017-09-06 21:52:14,2017-09-13,6 days 02:07:46,146.12944444444443,0.2675,452.9488888888889,453.2163888888889
Nvk5YIEAEIRK,V0tjtVqxbaHi,delivered,2018-05-09 14:32:09,2018-05-10 11:36:29,2018-05-17 22:05:03,2018-05-28,10 days 01:54:57,241.91583333333332,21.072222222222223,178.47611111111112,199.54833333333335
3NYsjih0y6Tv,cdirEnvzklVa,delivered,2017-05-21 20:52:18,2017-05-23 04:03:02,2017-05-24 08:04:58,2017-06-05,11 days 15:55:02,279.9172222222222,31.17888888888889,28.032222222222224,59.21111111111111
wyTMM9KQVONY,x7oiRhMl8AXj,delivered,2017-05-09 13:46:55,2017-05-09 13:55:31,2017-05-22 16:52:39,2017-05-29,6 days 07:07:21,151.1225,0.14333333333333334,314.95222222222225,315.09555555555556
xW7BKJt45kCM,SjRsNSmz3xeM,delivered,2018-05-04 23:45:36,2018-05-05 00:13:32,2018-05-09 19:13:39,2018-05-22,12 days 04:46:21,292.7725,0.46555555555555556,115.00194444444445,115.4675
rrS1nvPLY2rQ,R0o2Hbczu8OJ,delivered,2017-02-09 09:33:26,2017-02-10 09:35:16,2017-02-21 14:47:32,2017-03-10,16 days 09:12:28,393.2077777777778,24.030555555555555,269.20444444444445,293.235
0yjQ4fnpkS4M,sdAEdEZF5AT4,delivered,2017-09-24 16:43:47,2017-09-24 16:55:14,2017-10-10 20:08:03,2017-10-25,14 days 03:51:57,339.86583333333334,0.19083333333333333,387.2136111111111,387.40444444444444
SMOxdMFLsbDP,UymXRszLZ1cE,delivered,2017-05-13 22:22:03,2017-05-13 22:35:13,2017-05-21 09:47:56,2017-05-24,2 days 14:12:04,62.20111111111111,0.21944444444444444,179.21194444444444,179.43138888888888
HssiYhzZJBv5,yAKJawTS5Q0K,delivered,2017-12-11 09:46:54,2017-12-11 09:54:23,2018-01-05 20:49:30,2018-01-09,3 days 03:10:30,75.175,0.12472222222222222,610.9186111111111,611.0433333333333
YboSKM9yocf3,1v5DmeFwnkNs,delivered,2017-08-18 12:08:35,2017-08-18 12:25:15,2017-08-28 20:21:46,2017-09-12,14 days 03:38:14,339.63722222222225,0.2777777777777778,247.94194444444443,248.2197222222222
YU0IVR2GlYsP,EgOnvApBFCam,delivered,2018-07-06 13:46:23,2018-07-06 14:11:06,2018-07-10 18:25:27,2018-07-19,8 days 05:34:33,197.57583333333332,0.41194444444444445,100.23916666666666,100.6511111111111
xHjB0FvYGnV5,ZvXYdoPPXvSd,delivered,2017-10-15 22:06:05,2017-10-18 02:53:29,2017-10-28 12:59:59,2017-11-06,8 days 11:00:01,203.00027777777777,52.79,250.10833333333332,302.8983333333333
14yEtftDhRLE,dNxkhBxRl2Bh,delivered,2018-04-14 18:52:34,2018-04-14 19:11:05,2018-04-24 21:07:13,2018-05-09,14 days 02:52:47,338.8797222222222,0.3086111111111111,241.93555555555557,242.24416666666667
qXzgA4Qm3mTt,04HXNRdb3ZET,delivered,2017-12-20 12:16:24,2017-12-20 12:32:03,2018-01-15 10:09:32,2018-01-19,3 days 13:50:28,85.8411111111111,0.2608333333333333,621.6247222222222,621.8855555555556
sAfyt6yJf9HV,QGWGJG4H3PdI,delivered,2017-10-17 20:02:04,2017-10-17 20:15:01,2017-10-26 20:19:01,2017-11-13,17 days 03:40:59,411.68305555555554,0.21583333333333332,216.06666666666666,216.2825
YQLFYzXJ3m9H,x4pQ5spJG93P,shipped,2018-02-11 10:30:45,2018-02-11 10:48:21,,2018-03-06,,,0.29333333333333333,,
qXtnFi4M5pZg,Vu6ExS1lUlZS,delivered,2018-02-14 14:20:19,2018-02-16 08:20:24,2018-02-28 15:42:37,2018-03-19,18 days 08:17:23,440.2897222222222,42.00138888888889,295.3702777777778,337.37166666666667
xKV4Lywnmdsw,zI2WLsqPK84T,delivered,2018-08-07 09:03:02,2018-08-08 09:05:09,2018-08-15 19:28:29,2018-08-24,8 days 04:31:31,196.52527777777777,24.03527777777778,178.38888888888889,202.42416666666668
JyG6kvmYBSTm,Lv9ymooTbfNY,delivered,2018-01-13 08:21:43,2018-01-13 08:31:20,2018-01-26 13:57:59,2018-02-05,9 days 10:02:01,226.0336111111111,0.16027777777777777,317.44416666666666,317.6044444444444
ISOl49qlQQyQ,TJkrqb0cnGte,delivered,2017-02-22 11:13:43,2017-02-22 11:25:19,2017-03-02 14:09:02,2017-03-31,28 days 09:50:58,681.8494444444444,0.19333333333333333,194.72861111111112,194.92194444444445
hs8BSktkabgK,BkFfo4YTSyFn,delivered,2017-08-10 10:32:49,2017-08-10 10:45:19,2017-08-23 18:36:16,2017-09-12,19 days 05:23:44,461.3955555555556,0.20833333333333334,319.8491666666667,320.0575
MYo1jYuxrSO4,oc4OnThMH7ol,delivered,2018-07-27 09:25:33,2018-07-27 09:44:21,2018-08-01 22:34:35,2018-08-08,6 days 01:25:25,145.42361111111111,0.31333333333333335,132.8372222222222,133.15055555555554
MBd6NQbB8W3t,rTbQqpnnWCqv,delivered,2018-01-27 16:03:57,2018-01-27 16:13:15,2018-02-26 20:15:13,2018-03-01,2 days 03:44:47,51.74638888888889,0.155,724.0327777777778,724.1877777777778
92BpMd6xYQbi,LQIOlqkbuEKl,delivered,2017-02-18 23:26:24,2017-02-19 01:02:43,2017-02-23 09:23:57,2017-03-21,25 days 14:36:03,614.6008333333333,1.6052777777777778,104.35388888888889,105.95916666666666
qHT9YdLoFqFE,yYC1dqAHaA2C,delivered,2017-07-13 21:02:18,2017-07-13 21:15:32,2017-07-27 18:53:30,2017-08-08,11 days 05:06:30,269.10833333333335,0.22055555555555556,333.6327777777778,333.85333333333335
tqDgq8muthcO,DdEyYkuQSCoN,delivered,2018-06-17 19:54:39,2018-06-17 20:17:42,2018-06-22 17:33:49,2018-07-19,26 days 06:26:11,630.4363888888889,0.38416666666666666,117.26861111111111,117.65277777777779
usPYD3c6KgRK,THykovVrdk9e,delivered,2017-11-20 20:22:08,2017-11-20 20:32:22,2017-11-24 20:02:32,2017-12-01,6 days 03:57:28,147.95777777777778,0.17055555555555554,95.50277777777778,95.67333333333333
QF7ZCqruUU93,zT1tcUO9IuO5,delivered,2018-05-09 22:42:24,2018-05-09 22:55:21,2018-05-17 20:18:41,2018-06-19,32 days 03:41:19,771.6886111111111,0.21583333333333332,189.38888888888889,189.60472222222222
G09FTVwrvBFe,bKt1d6Q6QLqK,delivered,2018-05-05 12:44:34,2018-05-05 12:55:33,2018-05-08 16:12:33,2018-05-23,14 days 07:47:27,343.79083333333335,0.18305555555555555,75.28333333333333,75.46638888888889
87sSFMyG5WBV,agN5i8eLzbca,delivered,2017-10-10 15:57:19,2017-10-10 16:08:52,2017-10-18 15:56:15,2017-11-03,15 days 08:03:45,368.0625,0.1925,191.78972222222222,191.98222222222222
IWz1kIavxraL,KKdzR4QAaH59,delivered,2017-01-17 11:21:45,2017-01-18 02:10:20,2017-01-24 12:21:29,2017-02-27,33 days 11:38:31,803.6419444444444,14.809722222222222,154.18583333333333,168.99555555555557
Ojo8Zj9gVP8d,GOcrfXQi2kJY,delivered,2017-07-26 00:34:08,2017-07-26 00:45:11,2017-08-10 18:08:44,2017-08-30,19 days 05:51:16,461.8544444444444,0.18416666666666667,377.3925,377.57666666666665
6nRkiIqiqJkE,kstVwLhG3DAL,delivered,2018-05-13 00:15:40,2018-05-15 04:35:17,2018-05-18 19:32:35,2018-05-28,9 days 04:27:25,220.45694444444445,52.32694444444444,86.955,139.28194444444443
st0MFYb37ZJo,vLVB6xIAvbum,delivered,2018-04-19 20:53:13,2018-04-19 22:11:43,2018-04-24 16:08:36,2018-05-08,13 days 07:51:24,319.8566666666667,1.3083333333333333,113.94805555555556,115.25638888888889
9iXv3kUYiSed,8BiVsOfgFB0F,delivered,2018-08-18 16:42:46,2018-08-18 16:55:26,2018-08-24 15:59:34,2018-08-29,4 days 08:00:26,104.00722222222223,0.2111111111111111,143.0688888888889,143.28
JHfqn6HToD0n,ha3b0ptVkfj4,delivered,2018-03-30 23:07:06,2018-03-30 23:26:57,2018-04-03 22:43:40,2018-04-13,9 days 01:16:20,217.2722222222222,0.3308333333333333,95.2786111111111,95.60944444444443
9DpZfYHlq3Kn,Gk6IpGtbiq1n,delivered,2017-09-22 17:01:34,2017-09-22 17:10:56,2017-10-01 13:03:03,2017-10-18,16 days 10:56:57,394.94916666666666,0.15611111111111112,211.8686111111111,212.0247222222222
A7LwbBym5wcU,GXUKmtx9WoHi,delivered,2018-05-18 07:27:01,2018-05-18 07:56:10,2018-05-21 19:49:54,2018-06-06,15 days 04:10:06,364.16833333333335,0.48583333333333334,83.89555555555556,84.38138888888889
ToUretXdBuju,dSgccd7ojiUa,delivered,2018-07-07 15:35:46,2018-07-07 15:50:08,2018-07-21 14:58:50,2018-07-31,9 days 09:01:10,225.01944444444445,0.23944444444444443,335.145,335.3844444444444
YLDKzlcXqP8u,OeXUlp3yDVCS,delivered,2017-09-25 16:19:39,2017-09-26 04:07:31,2017-10-11 18:58:06,2017-10-26,14 days 05:01:54,341.0316666666667,11.797777777777778,374.84305555555557,386.6408333333333
wJj7zjydSfPB,E6RmbiiJTyy2,delivered,2018-03-05 12:02:25,2018-03-05 13:55:51,2018-03-19 18:48:49,2018-03-23,3 days 05:11:11,77.18638888888889,1.8905555555555555,340.8827777777778,342.77333333333337
7YVKXjc3xXVl,ZDKn1LIQsRMK,delivered,2018-06-26 20:16:18,2018-06-26 20:30:13,2018-07-10 19:12:10,2018-07-27,16 days 04:47:50,388.7972222222222,0.23194444444444445,334.69916666666666,334.9311111111111
hoOgcd2q1Udb,tklNGykHfzQl,delivered,2018-02-02 19:53:35,2018-02-02 20:12:04,2018-02-14 19:52:31,2018-03-08,21 days 04:07:29,508.1247222222222,0.3080555555555556,287.6741666666667,287.9822222222222
prf85GOOIWeP,ojdc2brNYCH3,delivered,2018-03-26 18:45:21,2018-03-27 18:49:00,2018-04-03 22:22:43,2018-04-23,19 days 01:37:17,457.6213888888889,24.060833333333335,171.56194444444444,195.62277777777777
wkmpdP7AKQIC,hNrw5f8H22cX,delivered,2018-08-26 19:22:51,2018-08-26 19:35:22,2018-08-29 21:05:23,2018-09-17,18 days 02:54:37,434.91027777777776,0.2086111111111111,73.50027777777778,73.7088888888889
Ng9jv8zYp9Lg,oZGrKZ6hcnCa,delivered,2018-07-30 21:58:33,2018-07-31 21:50:20,2018-08-08 19:45:33,2018-08-07,-2 days +04:14:27,-43.759166666666665,23.863055555555555,189.92027777777778,213.78333333333333
8Ij6GAKTdeB8,cYea788ofgcQ,delivered,2017-03-30 17:32:37,2017-03-30 17:45:13,2017-04-17 08:10:18,2017-04-28,10 days 15:49:42,255.82833333333335,0.21,422.41805555555555,422.62805555555553
cyXXc46jQHdV,Q2fkzgzajZs5,delivered,2018-03-22 21:07:11,2018-03-22 21:27:42,2018-03-27 00:39:35,2018-04-04,7 days 23:20:25,191.34027777777777,0.34194444444444444,99.19805555555556,99.54
eloQWx3jLlh3,IBlFjui97nX6,delivered,2017-08-15 13:29:35,2017-08-15 13:45:16,2017-08-25 21:22:35,2017-09-06,11 days 02:37:25,266.62361111111113,0.2613888888888889,247.62194444444444,247.88333333333333
dECxJL9G6ehq,22bhrIOtu36U,delivered,2017-03-27 21:56:21,2017-03-28 22:02:56,2017-04-17 10:28:14,2017-04-27,9 days 13:31:46,229.52944444444444,24.10972222222222,468.4216666666667,492.5313888888889
hEY8ehGFCZvs,cZpgIG556wh3,delivered,2018-08-14 22:31:52,2018-08-15 22:44:06,2018-08-25 19:34:48,2018-08-24,-2 days +04:25:12,-43.58,24.20388888888889,236.845,261.0488888888889
lTWAg9yDawmS,Mv352AzrGg3h,delivered,2018-06-08 10:33:45,2018-06-08 10:57:14,2018-06-12 23:11:31,2018-07-04,21 days 00:48:29,504.80805555555554,0.3913888888888889,108.23805555555556,108.62944444444445
MvYPLNcJqaFE,PSlb3vXC9yip,delivered,2018-01-25 10:47:47,2018-01-25 11:11:53,2018-02-06 17:42:51,2018-02-20,13 days 06:17:09,318.28583333333336,0.40166666666666667,294.5161111111111,294.91777777777776
n75pxkfQXihl,4TqhvdoOMC7i,delivered,2017-09-11 19:39:20,2017-09-13 09:45:31,2017-09-14 20:53:01,2017-09-21,6 days 03:06:59,147.11638888888888,38.10305555555556,35.125,73.22805555555556
GgT6PGaGs9UH,Pe5QLwnXUJbM,delivered,2018-04-13 17:44:15,2018-04-13 17:55:11,2018-04-23 19:51:48,2018-05-02,8 days 04:08:12,196.13666666666666,0.18222222222222223,241.94361111111112,242.12583333333333
jo1X7hlxvq1A,wRULRH5VteoW,delivered,2018-07-27 13:06:00,2018-07-27 13:24:17,2018-08-14 12:16:56,2018-08-23,8 days 11:43:04,203.71777777777777,0.3047222222222222,430.8775,431.1822222222222
J7cbcqvvdkJO,ftXHeo9SmxWq,delivered,2018-07-09 21:18:01,2018-07-09 21:30:20,2018-07-11 23:24:16,2018-07-18,6 days 00:35:44,144.59555555555556,0.20527777777777778,49.89888888888889,50.10416666666667
Z2eCFtVex5sb,nls5QvHAtvod,delivered,2017-05-23 23:11:46,2017-05-23 23:23:03,2017-06-05 15:00:01,2017-06-14,8 days 08:59:59,200.99972222222223,0.18805555555555556,303.61611111111114,303.8041666666667
HMwT9s3xpeK6,pd1bDj3MMEzB,delivered,2018-08-25 11:01:56,2018-08-25 11:15:09,2018-08-29 15:38:59,2018-09-05,6 days 08:21:01,152.3502777777778,0.22027777777777777,100.39722222222223,100.6175
WJog6Z1gKOQo,tZTPhslkX5Ff,delivered,2018-02-12 12:53:47,2018-02-12 14:00:23,2018-03-23 20:58:55,2018-03-12,-12 days +03:01:05,-284.9819444444444,1.11,942.9755555555555,944.0855555555555
d1cyswURFkB3,vQEIwHqtMeFx,delivered,2018-06-06 11:27:30,2018-06-06 11:35:25,2018-06-22 12:08:41,2018-07-24,31 days 11:51:19,755.8552777777778,0.13194444444444445,384.55444444444447,384.6863888888889
rrT2TpQ5sTPB,BUZR67Fi6Lai,delivered,2017-09-04 11:04:30,2017-09-04 11:15:20,2017-09-13 19:02:53,2017-10-02,18 days 04:57:07,436.95194444444445,0.18055555555555555,223.7925,223.97305555555553
6XWj3OifAVeQ,jSOAEMFfYbDY,delivered,2017-06-19 14:54:51,2017-06-19 15:05:27,2017-07-10 16:06:44,2017-07-17,6 days 07:53:16,151.88777777777779,0.17666666666666667,505.0213888888889,505.1980555555556
ptalss2mlwN3,J8Y3pkVHJVwt,delivered,2017-09-29 10:09:48,2017-09-30 02:14:19,2017-10-10 17:20:17,2017-10-27,16 days 06:39:43,390.66194444444443,16.075277777777778,255.09944444444446,271.1747222222222
ZemHIZ9nSeOk,PyiLZi7BiLtf,delivered,2018-08-15 10:11:51,2018-08-16 03:05:11,2018-08-22 15:11:44,2018-09-17,25 days 08:48:16,608.8044444444445,16.88888888888889,156.10916666666665,172.99805555555554
pLOn9VmnIAVg,MOE4J4gRAmUC,delivered,2018-07-18 10:31:28,2018-07-18 10:45:12,2018-07-23 11:05:31,2018-08-06,13 days 12:54:29,324.90805555555556,0.2288888888888889,120.3386111111111,120.5675
5JFUV7a2Jn4O,SwiUBpa0Sqfo,delivered,2017-08-11 07:54:06,2017-08-12 07:45:05,2017-08-28 19:16:04,2017-09-20,22 days 04:43:56,532.7322222222223,23.849722222222223,395.5163888888889,419.36611111111114
2qkb4RN4bsgx,3dEkr9guyx1W,delivered,2017-05-06 11:50:18,2017-05-06 12:48:06,2017-05-18 09:41:24,2017-06-12,24 days 14:18:36,590.31,0.9633333333333334,284.8883333333333,285.85166666666663
YhzfRgqKG7Cr,kDsMeXWTwsxF,delivered,2017-09-01 11:00:41,2017-09-01 11:15:13,2017-09-13 16:51:55,2017-10-02,18 days 07:08:05,439.1347222222222,0.24222222222222223,293.6116666666667,293.8538888888889
BvOuqaf8Nt0S,m9dl5LBE1NyF,delivered,2017-04-04 17:37:53,2017-04-05 02:45:16,2017-04-19 09:53:10,2017-05-05,15 days 14:06:50,374.1138888888889,9.123055555555556,343.13166666666666,352.2547222222222
cvnsNoB7Opey,EiqB9GCluDPE,delivered,2018-08-17 11:12:26,2018-08-17 11:29:21,2018-08-27 16:11:50,2018-09-05,8 days 07:48:10,199.80277777777778,0.28194444444444444,244.70805555555555,244.98999999999998
Tnq36jD5HYPU,kDU7YrVnmfmx,delivered,2018-04-11 19:45:59,2018-04-11 20:10:59,2018-04-25 17:16:39,2018-05-07,11 days 06:43:21,270.7225,0.4166666666666667,333.09444444444443,333.5111111111111
LLluzitiQRBP,gLf8lhJ19OAr,delivered,2018-07-31 19:28:02,2018-07-31 20:04:11,2018-08-03 13:26:43,2018-08-07,3 days 10:33:17,82.55472222222222,0.6025,65.37555555555555,65.97805555555556
jkWweyxgAgjC,dTZDFfUTYGok,delivered,2017-09-11 19:52:46,2017-09-11 20:05:20,2017-09-18 12:18:41,2017-09-28,9 days 11:41:19,227.6886111111111,0.20944444444444443,160.2225,160.43194444444444
r4PD2bGl2k8J,T3gVjFLMN1uv,delivered,2017-09-05 12:26:30,2017-09-05 12:43:37,2017-09-20 23:07:41,2017-09-25,4 days 00:52:19,96.87194444444444,0.2852777777777778,370.4011111111111,370.68638888888887
kWXkqt4MMzlO,1KA0qRo0FMLZ,delivered,2017-06-11 01:32:05,2017-06-11 01:42:53,2017-06-19 12:51:54,2017-07-03,13 days 11:08:06,323.135,0.18,203.15027777777777,203.33027777777778
2sroYMce3nrz,XHAks9sXaTcv,delivered,2018-04-02 10:28:06,2018-04-02 11:30:22,2018-04-05 02:37:33,2018-04-12,6 days 21:22:27,165.37416666666667,1.0377777777777777,63.11972222222222,64.1575
MiOEUKfUt9LM,7opuQiKYTsa4,delivered,2018-02-17 21:28:39,2018-02-17 22:06:46,2018-03-01 02:05:02,2018-03-12,10 days 21:54:58,261.9161111111111,0.6352777777777778,267.9711111111111,268.6063888888889
15AOIad4wsEN,xhnm94mZFV6b,delivered,2018-01-10 22:23:24,2018-01-11 13:28:30,2018-01-22 21:48:24,2018-02-02,10 days 02:11:36,242.19333333333333,15.085,272.33166666666665,287.41666666666663
gNEpPuHfAg2U,QKk0J5lsqkwj,delivered,2017-06-02 11:06:09,2017-06-02 11:23:00,2017-06-14 15:35:06,2017-06-22,7 days 08:24:54,176.415,0.2808333333333333,292.20166666666665,292.48249999999996
db9fsOlJCAXI,1OeDvOSjozyB,delivered,2018-08-07 22:03:44,2018-08-07 22:15:22,2018-08-16 19:58:24,2018-08-15,-2 days +04:01:36,-43.973333333333336,0.1938888888888889,213.71722222222223,213.91111111111113
HTV5r5o2Wi5K,qFeF1nySeoc2,delivered,2017-09-14 20:22:56,2017-09-15 20:15:11,2017-09-30 13:55:04,2017-10-05,4 days 10:04:56,106.08222222222223,23.870833333333334,353.6647222222222,377.53555555555556
PPLjFH6cqnEq,v4jtHALTWpg7,delivered,2018-08-02 12:07:28,2018-08-02 13:10:26,2018-08-08 16:04:43,2018-08-14,5 days 07:55:17,127.92138888888888,1.0494444444444444,146.90472222222223,147.95416666666668
fJh0i5LQpvAb,RaIr4SerSIYV,delivered,2017-06-03 11:37:42,2017-06-03 11:45:17,2017-06-19 19:52:55,2017-06-27,7 days 04:07:05,172.11805555555554,0.12638888888888888,392.1272222222222,392.25361111111107
G0AkiAz0NQ3g,MD6iQe13UKIj,delivered,2017-02-24 21:32:05,2017-02-24 21:42:19,2017-03-03 05:33:05,2017-03-23,19 days 18:26:55,474.4486111111111,0.17055555555555554,151.8461111111111,152.01666666666665
XtweXu1zBsHV,lq1pMgYgH0yc,delivered,2018-02-17 12:21:38,2018-02-17 12:35:31,2018-03-07 21:25:27,2018-03-14,6 days 02:34:33,146.57583333333332,0.2313888888888889,440.83222222222224,441.06361111111113
y9SUt9VhlXMj,Uk7g4ZucMuaL,delivered,2017-12-12 07:15:14,2017-12-13 02:37:29,2017-12-27 15:54:57,2018-01-17,20 days 08:05:03,488.08416666666665,19.370833333333334,349.2911111111111,368.66194444444443
zsOZTinUYzSA,BfUXpZMFfI4t,delivered,2018-08-18 00:12:08,2018-08-18 00:29:46,2018-08-28 21:38:26,2018-09-06,8 days 02:21:34,194.35944444444445,0.29388888888888887,261.14444444444445,261.43833333333333
OKedGxKdiQQH,2Bgvf9gpOZ8n,delivered,2018-03-24 19:02:15,2018-03-24 20:08:25,2018-04-19 21:11:56,2018-04-13,-7 days +02:48:04,-165.1988888888889,1.1027777777777779,625.0586111111111,626.1613888888888
Z9fo1hm9ZXkp,rZvJhr9QN0T2,delivered,2017-11-27 11:09:04,2017-11-27 11:35:26,2017-12-18 21:38:56,2017-12-26,7 days 02:21:04,170.35111111111112,0.43944444444444447,514.0583333333333,514.4977777777777
YLIK4jz39ckF,bQS8IS4m1Pd5,delivered,2018-02-05 21:42:57,2018-02-06 15:50:39,2018-03-01 20:06:00,2018-03-06,4 days 03:54:00,99.9,18.128333333333334,556.2558333333334,574.3841666666667
7HNs1sMiOeoI,9lgnpOtCJLjD,delivered,2017-12-14 12:33:37,2017-12-14 12:51:37,2017-12-21 14:08:25,2018-01-03,12 days 09:51:35,297.8597222222222,0.3,169.28,169.58
RgvC7IIqWia3,kKEnP9hDmT5W,delivered,2018-01-08 23:02:25,2018-01-08 23:13:27,2018-01-23 23:48:53,2018-01-31,7 days 00:11:07,168.18527777777777,0.18388888888888888,360.59055555555557,360.77444444444444
Y6FfEyjNmJsk,ijVQbYrHKuEz,delivered,2018-01-24 11:18:06,2018-01-25 02:58:15,2018-02-14 10:46:36,2018-03-01,14 days 13:13:24,349.22333333333336,15.669166666666667,487.80583333333334,503.475
g8yXgVOWMOGQ,PPXzTvwzSSzI,delivered,2017-08-23 10:35:36,2017-08-23 10:46:33,2017-08-29 19:20:12,2017-09-15,16 days 04:39:48,388.66333333333336,0.1825,152.56083333333333,152.74333333333334
me02tw5w9Zq4,S8ba8sYMZL3N,delivered,2017-12-02 18:33:40,2017-12-02 18:57:13,2017-12-10 13:17:00,2017-12-27,16 days 10:43:00,394.71666666666664,0.3925,186.32972222222222,186.72222222222223
AI22xLvyPEwG,V4kRW5k6u8dL,delivered,2018-03-11 18:27:40,2018-03-11 19:40:32,2018-03-27 20:38:17,2018-04-03,6 days 03:21:43,147.36194444444445,1.2144444444444444,384.9625,386.1769444444444
JRQSQp1hYtPh,8etYYOx8YpgB,delivered,2017-12-26 21:57:46,2017-12-26 22:05:25,2017-12-28 21:34:09,2018-01-19,21 days 02:25:51,506.43083333333334,0.1275,47.47888888888889,47.60638888888889
f8NYKXXqEmFW,buYNHQDs2ZNX,delivered,2018-06-15 20:24:11,2018-06-16 20:36:20,2018-06-26 19:16:44,2018-07-20,23 days 04:43:16,556.7211111111111,24.2025,238.67333333333335,262.87583333333333
tOoDQqHrcGh8,9W9acgvEKLpt,delivered,2018-03-16 09:18:35,2018-03-17 02:40:31,2018-03-23 21:54:48,2018-04-04,11 days 02:05:12,266.08666666666664,17.365555555555556,163.23805555555555,180.6036111111111
plj3dYxab175,Y8tSm1xx1f4v,delivered,2017-08-11 18:13:45,2017-08-12 02:51:04,2017-08-24 17:36:48,2017-09-04,10 days 06:23:12,246.38666666666666,8.621944444444445,302.76222222222225,311.3841666666667
1R1pnuFtwasQ,fmQFudjb9NoY,delivered,2017-10-25 00:25:07,2017-10-25 00:56:57,2017-11-07 19:31:57,2017-11-17,9 days 04:28:03,220.4675,0.5305555555555556,330.5833333333333,331.1138888888889
XiSne7mC6Uq9,ca1aOKHaIx2i,delivered,2018-01-26 14:30:56,2018-01-27 10:16:16,2018-02-14 23:40:00,2018-02-26,11 days 00:20:00,264.3333333333333,19.755555555555556,445.3955555555556,465.1511111111111
